ID,Book length (mins)_overall,Book length (mins)_avg,Price_overall,Price_avg,Review,Review 10/10,Minutes listened,Completion,Support Requests,Last visited minus Purchase date,Target
27852,2160,2160,8,8,No,?,0,0,0,0,No
27853,1620,1620,8,8,No,?,0,0,0,0,No
28026,1620,1620,5.33,5.33,No,?,0,0,0,0,No
28920,1620,1620,8,8,No,?,0,0,0,1,No
29089,2160,2160,9.87,9.87,No,?,0,0,0,0,No
29209,1620,1620,7.3,7.3,No,?,0.47,0,1,101,No
29263,1620,1620,5.33,5.33,No,?,0.73,0,1,108,No
30162,1188,1188,8.42,8.42,No,?,0,0,0,0,No
30202,1620,1620,8,8,No,?,0,0,0,0,No
30206,2160,2160,8,8,No,?,0,0,0,0,No
31008,1188,1188,8,8,No,?,0.08,0,0,20,No
33409,1620,1620,8,8,No,?,0,0,0,0,No
2114,540,540,9.87,9.87,No,?,0.85,0,1,19,No
2284,648,648,8,8,Yes,10,0.63,0,0,5,No
5796,1620,1620,7.99,7.99,Yes,8,0.17,0,0,177,No
6518,1620,1620,8,8,No,?,0.99,0,1,121,No
6817,1620,1620,8,8,No,?,0,0,0,0,No
7072,1188,1188,7.99,7.99,No,?,0.09,0,0,8,No
7350,648,648,8,8,No,?,0,0,0,0,No
8703,1620,1620,8,8,No,?,0,0,0,0,No
9176,648,648,8,8,No,?,0,0,0,0,No
9183,1620,1620,8,8,No,?,0.35,0,0,148,No
9625,2160,2160,8,8,Yes,10,0.13,0,0,118,No
9772,2160,2160,8,8,No,?,0.02,0,0,7,No
12674,1620,1620,8,8,No,?,0,0,0,0,No
12688,1620,1620,9.87,9.87,No,?,0,0,0,6,No
15640,648,648,8,8,No,?,0,0,0,0,No
15659,648,648,8,8,No,?,0,0,0,0,No
16036,1620,1620,8,8,No,?,0,0,0,0,No
16291,648,648,7.3,7.3,Yes,7,0.83,0,0,18,No
17934,324,324,8,8,Yes,7,0.29,0,0,152,No
18188,648,648,8,8,No,?,0,0,0,6,No
18953,2160,2160,8,8,No,?,0,0,0,0,No
19914,1620,1620,8,8,No,?,0,0,0,2,No
23269,648,648,8,8,No,?,0,0,0,0,No
26302,2160,2160,8,8,No,?,0,0,0,0,No
26363,1620,1620,5.33,5.33,No,?,0.29,0,0,44,No
27311,648,648,8,8,No,?,0.46,0,0,164,No
27336,2160,2160,8,8,No,?,0.03,0,0,22,No
28267,1620,1620,8,8,No,?,0,0,0,0,No
29484,2160,2160,25.59,25.59,No,?,0,0,0,0,No
33223,1188,1188,8,8,No,?,0.09,0,0,87,No
33421,2160,2160,8.42,8.42,No,?,0.04,0,0,199,No
1138,1188,1188,8,8,No,?,0,0,0,0,No
1680,1620,1620,8,8,No,?,0.48,0,0,49,No
2151,1188,1188,5.67,5.67,Yes,9,0.24,0,0,181,No
7483,1080,1080,8.61,8.61,No,?,0.41,0,0,19,No
10904,1620,1620,8,8,Yes,10,0.08,0,0,3,No
11570,1620,1620,10.13,10.13,No,?,0,0,0,0,No
12693,1620,1620,8.61,8.61,No,?,0.33,0,0,17,No
14007,324,324,8,8,Yes,7,1,0,0,95,No
16487,1620,1620,8,8,No,?,0,0,0,0,No
16899,1620,1620,8,8,No,?,0.3,0,0,1,No
18750,1620,1620,8,8,No,?,0.39,0,0,32,No
20504,2160,2160,8,8,No,?,0,0,0,2,No
23286,1620,1620,5.33,5.33,No,?,0,0,0,0,No
24637,2160,2160,8,8,No,?,0.08,0,0,33,No
26521,2160,2160,25.59,25.59,No,?,0.26,0,0,33,No
27595,2160,2160,8,8,No,?,0,0,0,0,No
29296,1620,1620,8,8,No,?,0.05,0,0,28,No
32486,2160,2160,25.59,25.59,No,?,0.23,0,0,25,No
32847,1620,1620,5.33,5.33,No,?,0.2,0,0,26,No
1162,1620,1620,5.33,5.33,Yes,10,0.22,0,0,77,No
1312,2160,2160,8,8,No,?,0,0,0,0,No
6181,1620,1620,8,8,No,?,0.33,0,0,9,No
7137,1620,1620,8,8,No,?,0.2,0,0,19,No
13029,2160,2160,8,8,No,?,0.39,0,0,173,No
14453,2160,2160,8,8,Yes,10,0.56,0,2,5,No
16842,1620,1620,8,8,No,?,0.12,0,0,25,No
23248,1620,1620,10.13,10.13,Yes,10,0.52,0,0,202,No
27091,2160,2160,5.33,5.33,No,?,0.07,0,0,15,No
28631,1188,1188,8,8,No,?,0.72,0,0,1,No
30970,1188,1188,6.47,6.47,No,?,0.03,0,0,35,No
31773,1188,1188,4.26,4.26,No,?,0,0,0,208,No
33317,1620,1620,8,8,Yes,8,0.04,0,0,34,No
2333,1620,1620,8,8,No,?,0.32,0,1,15,No
22408,1620,1620,10.13,10.13,No,?,0.15,0,0,15,No
22923,2160,2160,8,8,No,?,0,0,0,0,No
24513,1620,1620,4.56,4.56,No,?,0.05,0,0,101,No
28213,1188,1188,8,8,No,?,0.17,0,0,196,No
29007,1188,1188,5.74,5.74,Yes,6,0.89,0,1,57,No
29511,1620,1620,5.33,5.33,Yes,6,0.2,0,0,23,No
1181,1620,1620,8,8,No,?,0,0,0,0,No
5395,2160,2160,5.33,5.33,No,?,0.05,0,0,3,No
5894,1620,1620,10.13,10.13,Yes,10,0.3,0,0,1,No
6578,2160,2160,8,8,No,?,0.27,0,0,173,No
9107,648,648,12.27,12.27,No,?,0,0,0,0,No
11237,1620,1620,8,8,No,?,0,0,0,0,No
11380,2160,2160,8,8,No,?,0.02,0,0,7,No
15663,540,540,12.27,12.27,No,?,0,0,0,0,No
17029,1620,1620,19.73,19.73,No,?,0,0,0,0,No
18167,2160,2160,8,8,No,?,0,0,0,51,No
19777,2160,2160,8,8,No,?,0,0,0,0,No
20151,2160,2160,5.66,5.66,No,?,0,0,0,0,No
20329,648,648,8.61,8.61,No,?,1,0,0,7,No
22203,2160,2160,8,8,No,?,0,0,0,0,No
22354,1620,1620,7.99,7.99,No,?,0.29,0,0,213,No
24504,2160,2160,4.56,4.56,No,?,0,0,0,0,No
27902,648,648,8,8,No,?,0.14,0,0,7,No
30317,1188,1188,8,8,No,?,0,0,0,16,No
32225,1620,1620,5.33,5.33,Yes,10,0.38,0,0,41,No
1649,1620,1620,5.33,5.33,No,?,0.12,0,0,198,No
2058,1620,1620,6.47,6.47,No,?,0.02,0,0,0,No
2763,1620,1620,5.33,5.33,No,?,0.04,0,0,156,No
2818,2160,2160,8,8,No,?,0,0,0,225,No
4471,2160,2160,5.33,5.33,No,?,0.14,0,0,29,No
5155,1188,1188,6.47,6.47,No,?,0.73,0,0,12,No
6517,2160,2160,6.07,6.07,Yes,10,0.38,0,0,102,No
6595,2160,2160,5.74,5.74,Yes,10,0.33,0,0,198,No
6816,1620,1620,8,8,No,?,0.15,0,0,15,No
7075,1620,1620,5.33,5.33,Yes,10,0.45,0,0,45,No
7484,1620,1620,8.48,8.48,Yes,10,0.96,0,0,155,No
9553,1620,1620,8,8,No,?,0.78,0,0,177,No
9785,2160,2160,8,8,No,?,0,0,0,74,No
10282,1188,1188,5.33,5.33,No,?,0,0,0,162,No
12411,1188,1188,8,8,No,?,0.12,0,0,63,No
12443,1080,1080,7.99,7.99,No,?,0.22,0,0,27,No
17010,2160,2160,8,8,No,?,0,0,0,0,No
17903,1188,1188,7.99,7.99,No,?,0.31,0,0,30,No
22872,1620,1620,8.61,8.61,Yes,10,0.99,0,0,137,No
23267,1620,1620,19.73,19.73,Yes,6,0.35,0,0,37,No
23297,1620,1620,5.33,5.33,No,?,0,0,0,0,No
24675,1620,1620,5.33,5.33,No,?,0,0,0,18,No
27740,1188,1188,5.33,5.33,No,?,0,0,0,0,No
28844,1620,1620,6.47,6.47,No,?,0,0,0,0,No
30267,1620,1620,5.33,5.33,No,?,1,0,2,174,No
31832,1620,1620,5.33,5.33,No,?,0,0,0,0,No
32962,648,648,7.99,7.99,No,?,0,0,0,0,No
1314,1620,1620,8,8,Yes,10,0.99,0,0,109,No
1594,2160,2160,8,8,No,?,0,0,0,20,No
1665,1620,1620,8,8,No,?,0,0,0,0,No
1907,1620,1620,8,8,Yes,10,0.11,0,0,23,No
1912,216,216,5.33,5.33,No,?,0,0,0,0,No
4627,2160,2160,5.33,5.33,No,?,0,0,0,3,No
4914,1080,1080,8,8,No,?,0.31,0,0,216,No
5718,1620,1620,5.33,5.33,No,?,0.23,0,0,219,No
5748,2160,2160,5.33,5.33,Yes,10,0.2,0,0,51,No
5811,2160,2160,5.66,5.66,No,?,0.19,0,0,192,No
5878,1188,1188,8,8,No,?,0,0,0,0,No
5919,1620,1620,5.66,5.66,No,?,0,0,0,0,No
7183,2160,2160,7.77,7.77,No,?,0,0,0,0,No
7194,2160,2160,8,8,No,?,0,0,0,0,No
7365,2160,2160,7.69,7.69,No,?,0.01,0,0,22,No
8351,1620,1620,5.74,5.74,No,?,0.01,0,0,87,No
8466,1620,1620,8,8,No,?,0.1,0,0,0,No
8644,1620,1620,8,8,No,?,0.28,0,0,1,No
8656,1620,1620,5.74,5.74,No,?,0,0,0,117,No
9321,1620,1620,5.33,5.33,No,?,0.07,0,0,108,No
9679,1620,1620,10.13,10.13,No,?,0.1,0,0,2,No
9780,1620,1620,5.33,5.33,No,?,0,0,0,0,No
10512,2160,2160,6.47,6.47,No,?,0.1,0,0,91,No
11063,2160,2160,7.77,7.77,No,?,0,0,0,23,No
11451,1080,1080,5.33,5.33,No,?,0,0,0,0,No
13735,1620,1620,7.77,7.77,Yes,10,0.37,0,0,2,No
13990,2160,2160,8,8,No,?,0.52,0,0,6,No
15981,1188,1188,8.61,8.61,Yes,10,0.72,0,0,190,No
16914,1620,1620,79.99,79.99,No,?,0,0,0,0,No
18183,1188,1188,5.33,5.33,No,?,0,0,0,0,No
19032,1620,1620,5.33,5.33,No,?,0.46,0,0,31,No
19822,2160,2160,5.33,5.33,No,?,0,0,0,0,No
19894,1620,1620,8,8,No,?,0.56,0,0,3,No
20405,1620,1620,8,8,No,?,0,0,0,0,No
23060,1080,1080,5.33,5.33,No,?,0,0,0,0,No
23302,1620,1620,8,8,No,?,0.5,0,0,171,No
23818,1620,1620,8,8,Yes,8,0.49,0,0,219,No
24408,324,324,8,8,No,?,0,0,0,16,No
24907,1620,1620,8,8,No,?,0.03,0,0,2,No
26122,1188,1188,5.33,5.33,No,?,0,0,0,0,No
28368,1620,1620,8,8,No,?,0.1,0,0,18,No
28788,1620,1620,5.33,5.33,Yes,10,0.52,0,0,57,No
29344,216,216,5.33,5.33,No,?,0,0,0,0,No
29541,2160,2160,8,8,No,?,0,0,0,0,No
31088,2160,2160,5.33,5.33,No,?,0,0,0,0,No
31636,2160,2160,5.33,5.33,Yes,8,0.35,0,0,225,No
32328,1620,1620,5.33,5.33,No,?,0.02,0,0,0,No
33589,1080,1080,7.68,7.68,No,?,0.25,0,0,13,No
4745,1620,1620,5.33,5.33,Yes,9,0.36,0,0,78,No
5049,2160,2160,5.33,5.33,No,?,0.04,0,0,84,No
5483,1620,1620,8,8,Yes,8,0.63,0,0,187,No
5895,2160,2160,8,8,No,?,0,0,0,0,No
5995,1188,1188,8,8,No,?,0.32,0,0,123,No
6043,1620,1620,8,8,No,?,0,0,0,0,No
6710,324,324,8,8,No,?,0,0,0,0,No
8341,2160,2160,5.74,5.74,No,?,0,0,0,0,No
10220,2160,2160,6.13,6.13,No,?,0,0,0,0,No
10608,2160,2160,8.61,8.61,No,?,0.08,0,0,214,No
10710,324,324,5.74,5.74,No,?,0,0,0,0,No
11106,1620,1620,5.33,5.33,Yes,5,0.4,0,0,173,No
11488,2160,2160,5.74,5.74,No,?,0,0,0,0,No
12315,1620,1620,8,8,No,?,0,0,0,0,No
13014,648,648,5.33,5.33,No,?,0,0,0,0,No
13626,1080,1080,5.74,5.74,Yes,10,0.62,0,0,38,No
13722,2160,2160,5.33,5.33,Yes,10,0.45,0,0,66,No
14767,2160,2160,8,8,Yes,10,0.99,0,0,16,No
14831,1620,1620,8,8,No,?,0.07,0,0,6,No
16726,1620,1620,8,8,No,?,0.02,0,0,0,No
23375,2160,2160,10.13,10.13,No,?,0,0,0,22,No
23758,2160,2160,8,8,No,?,0,0,0,0,No
23978,1620,1620,5.67,5.67,No,?,0,0,0,0,No
24915,2160,2160,8,8,No,?,0.19,0,0,211,No
24997,1620,1620,7.77,7.77,No,?,0.09,0,0,170,No
26153,324,324,5.67,5.67,No,?,0,0,0,0,No
28182,1620,1620,5.33,5.33,No,?,0.12,0,0,72,No
28697,1188,1188,4.56,4.56,No,?,0.08,0,0,6,No
28740,2160,2160,25.59,25.59,Yes,10,0.07,0,0,28,No
29255,1620,1620,8,8,No,?,0,0,0,0,No
31141,2160,2160,5.33,5.33,No,?,0.02,0,0,225,No
31670,1620,1620,5.33,5.33,Yes,3,0.04,0,0,0,No
31801,1620,1620,4.26,4.26,No,?,0.15,0,0,201,No
33463,1188,1188,6.75,6.75,No,?,0.03,0,0,62,No
1447,2160,2160,5.33,5.33,No,?,0.34,0,0,40,No
1897,2160,2160,5.33,5.33,No,?,0.15,0,0,41,No
2490,648,648,10.13,10.13,No,?,0,0,0,0,No
4612,2160,2160,5.33,5.33,No,?,0,0,0,0,No
5000,1620,1620,5.33,5.33,No,?,0,0,0,0,No
5018,1188,1188,8,8,No,?,0.4,0,0,194,No
5264,2160,2160,5.33,5.33,No,?,0.43,0,0,189,No
5374,2160,2160,5.33,5.33,No,?,0,0,0,0,No
5532,2160,2160,10.91,10.91,Yes,10,0.13,0,0,18,No
5585,2160,2160,5.33,5.33,No,?,0,0,0,0,No
5731,2160,2160,5.66,5.66,Yes,10,0.38,0,0,10,No
5822,2160,2160,5.33,5.33,No,?,0,0,0,0,No
6252,1620,1620,5.66,5.66,Yes,8,0.37,0,0,19,No
6273,2160,2160,8,8,No,?,0,0,0,0,No
6275,648,648,8,8,No,?,0.3,0,0,2,No
7239,1620,1620,8.61,8.61,Yes,10,0.55,0,1,18,No
7246,2160,2160,10.13,10.13,No,?,0,0,0,0,No
7408,1620,1620,10.13,10.13,No,?,0,0,0,0,No
7519,1620,1620,5.33,5.33,No,?,0.17,0,0,17,No
8435,2160,2160,5.33,5.33,No,?,0,0,0,0,No
8854,1620,1620,5.33,5.33,No,?,0,0,0,0,No
9513,2160,2160,10.13,10.13,No,?,0.19,0,0,26,No
12720,1620,1620,5.33,5.33,No,?,0.69,0,1,50,No
12760,1188,1188,8,8,No,?,0.56,0,1,68,No
13087,2160,2160,8,8,No,?,0.17,0,0,77,No
13129,540,540,5.33,5.33,No,?,0,0,0,0,No
13185,1620,1620,5.33,5.33,No,?,0.09,0,0,90,No
13343,2160,2160,5.33,5.33,No,?,0,0,0,0,No
13377,1620,1620,5.33,5.33,No,?,0,0,0,0,No
13527,1620,1620,5.66,5.66,No,?,0,0,0,0,No
13886,2160,2160,5.33,5.33,No,?,0,0,0,28,No
14131,2160,2160,8,8,No,?,0,0,0,0,No
14136,1620,1620,6.07,6.07,No,?,0,0,0,0,No
15684,2160,2160,5.33,5.33,No,?,0,0,0,0,No
16328,1188,1188,6.07,6.07,No,?,0,0,0,0,No
17617,1620,1620,5.33,5.33,Yes,9,0.99,0,3,188,No
17718,2160,2160,8,8,No,?,0,0,0,0,No
17815,1620,1620,7.68,7.68,Yes,10,0.48,0,0,66,No
17908,1620,1620,5.33,5.33,No,?,0,0,0,0,No
17940,1188,1188,5.33,5.33,Yes,10,0.56,0,1,7,No
17994,1620,1620,4.26,4.26,Yes,10,0.12,0,0,199,No
18166,2160,2160,8,8,No,?,0.06,0,0,6,No
19790,1188,1188,6.75,6.75,No,?,0,0,0,0,No
20143,2160,2160,5.33,5.33,No,?,0,0,0,2,No
20669,1188,1188,8,8,No,?,0,0,0,0,No
22358,1620,1620,5.33,5.33,No,?,0,0,0,0,No
23292,2160,2160,5.33,5.33,Yes,10,0.88,0,0,198,No
23770,1620,1620,5.33,5.33,No,?,0,0,0,0,No
23781,1620,1620,5.33,5.33,No,?,0.07,0,0,110,No
24062,1620,1620,5.33,5.33,No,?,0.03,0,0,0,No
24522,1188,1188,8.61,8.61,No,?,0,0,0,0,No
24739,324,324,5.74,5.74,No,?,0,0,0,0,No
24793,1620,1620,5.33,5.33,No,?,0,0,0,0,No
24855,1620,1620,8,8,No,?,0,0,0,164,No
24957,1188,1188,6.47,6.47,No,?,0,0,0,4,No
25137,648,648,8,8,No,?,0.1,0,0,0,No
26499,1620,1620,6.75,6.75,No,?,0.13,0,0,97,No
27222,1620,1620,5.33,5.33,Yes,10,0.23,0,0,210,No
27683,1620,1620,5.33,5.33,No,?,0,0,0,17,No
27704,1620,1620,8,8,No,?,0.18,0,0,22,No
27998,1620,1620,8,8,No,?,0,0,0,0,No
28676,1188,1188,6.13,6.13,No,?,0,0,0,43,No
30091,1188,1188,8.3,8.3,No,?,0,0,0,195,No
30243,1620,1620,5.33,5.33,No,?,0,0,0,12,No
30256,2160,2160,5.33,5.33,Yes,9,0.33,0,0,31,No
30967,1188,1188,5.33,5.33,No,?,0,0,0,0,No
31247,1620,1620,5.33,5.33,No,?,0,0,0,0,No
31502,648,648,5.33,5.33,No,?,0.12,0,0,80,No
32217,1620,1620,5.33,5.33,No,?,0.02,0,0,126,No
32319,2160,2160,5.66,5.66,No,?,0,0,0,0,No
32903,2160,2160,9.71,9.71,No,?,0,0,0,0,No
1283,2160,2160,7.69,7.69,No,?,0.02,0,0,127,No
4380,2160,2160,8,8,No,?,0,0,0,0,No
6505,540,540,8,8,Yes,9,0.85,0,0,157,No
6783,1188,1188,6.13,6.13,No,?,0,0,0,0,No
9094,2160,2160,5.33,5.33,Yes,10,0.45,0,0,25,No
9172,2160,2160,8,8,No,?,0,0,0,0,No
12920,2160,2160,8,8,No,?,0.41,0,0,108,No
13267,648,648,8,8,No,?,0,0,0,0,No
16532,1620,1620,8,8,No,?,0,0,0,0,No
20061,648,648,8,8,No,?,0.17,0,0,75,No
22426,2160,2160,5.33,5.33,No,?,0,0,0,0,No
22765,2160,2160,8,8,No,?,0.01,0,0,49,No
23261,2160,2160,8,8,No,?,0.06,0,0,134,No
23807,1080,1080,8,8,No,?,0.97,0,0,84,No
24319,1620,1620,5.33,5.33,No,?,0,0,0,221,No
24798,1620,1620,5.33,5.33,Yes,10,0.99,0,2,187,No
28645,2160,2160,8,8,No,?,0.01,0,0,0,No
29253,1620,1620,7.77,7.77,No,?,0,0,0,0,No
32803,1188,1188,5.33,5.33,No,?,0.6,0,1,95,No
1950,1620,1620,4.26,4.26,No,?,0.45,0,0,1,No
2132,1620,1620,8,8,No,?,0.17,0,0,201,No
2592,2160,2160,8,8,Yes,9,0.3,0,0,68,No
4402,1620,1620,8.3,8.3,No,?,0.27,0,0,183,No
4987,2160,2160,8,8,No,?,0.04,0,0,8,No
5291,216,216,8,8,No,?,0,0,0,0,No
6250,1620,1620,7.69,7.69,No,?,0,0,0,0,No
7054,1188,1188,8.61,8.61,No,?,0.02,0,0,0,No
7118,324,324,8,8,No,?,0,0,0,0,No
7292,2160,2160,8.61,8.61,No,?,0.36,0,0,34,No
8499,540,540,13.21,13.21,No,?,0.85,0,0,218,No
8974,1080,1080,8,8,No,?,0.47,0,0,9,No
10363,2160,2160,8,8,No,?,0.23,0,0,8,No
14910,2160,2160,5.33,5.33,No,?,0.04,0,0,0,No
15681,1620,1620,5.33,5.33,No,?,0.03,0,0,196,No
16447,1188,1188,8,8,Yes,8,0.23,0,0,47,No
16961,2160,2160,8,8,No,?,0.08,0,0,161,No
18954,1620,1620,5.33,5.33,No,?,0.11,0,0,224,No
19879,1620,1620,8,8,No,?,0,0,0,19,No
20086,1620,1620,8,8,No,?,0,0,0,0,No
22553,2160,2160,8,8,Yes,10,0.47,0,0,69,No
23280,1620,1620,19.73,19.73,Yes,10,0.68,0,0,47,No
23865,1188,1188,8.61,8.61,No,?,0.07,0,0,142,No
24789,1620,1620,5.33,5.33,No,?,0,0,0,1,No
28745,2160,2160,8,8,Yes,6,0.34,0,0,18,No
32977,1620,1620,5.33,5.33,No,?,0,0,0,0,No
1731,1620,1620,7.77,7.77,No,?,0,0,0,190,No
2453,1620,1620,8,8,No,?,0,0,0,0,No
3434,1188,1188,5.33,5.33,No,?,0.14,0,0,2,No
6354,324,324,8,8,No,?,0,0,0,0,No
8505,1620,1620,8,8,No,?,0.35,0,0,142,No
10962,1620,1620,8,8,Yes,10,0.37,0,0,222,No
13683,540,540,10.12,10.12,No,?,0,0,0,0,No
13799,1620,1620,8,8,No,?,0.33,0,0,127,No
13825,2160,2160,8,8,No,?,0,0,0,0,No
14156,1620,1620,8,8,No,?,0,0,0,163,No
14857,2160,2160,8,8,No,?,0,0,0,0,No
16332,2160,2160,5.33,5.33,No,?,0,0,0,0,No
16540,1620,1620,8,8,No,?,0,0,0,0,No
16931,1080,1080,5.33,5.33,No,?,0,0,0,0,No
16994,1080,1080,8,8,Yes,5,0.62,0,0,193,No
17796,1620,1620,8.3,8.3,No,?,0,0,0,0,No
22466,2160,2160,8,8,Yes,7,0.36,0,0,25,No
23011,1620,1620,5.33,5.33,No,?,0.56,0,0,191,No
23104,1188,1188,8.61,8.61,No,?,0.12,0,0,222,No
24372,1620,1620,6.07,6.07,No,?,0,0,0,0,No
25011,1188,1188,5.33,5.33,No,?,0,0,0,154,No
29123,1620,1620,8,8,Yes,10,0.99,0,2,47,No
31147,648,648,8,8,No,?,0,0,0,0,No
32339,2160,2160,5.33,5.33,No,?,0,0,0,0,No
1499,1620,1620,5.33,5.33,No,?,0,0,0,66,No
1800,2160,2160,7.77,7.77,No,?,0.04,0,0,81,No
1985,1188,1188,8,8,No,?,0.01,0,0,172,No
2463,648,648,8,8,No,?,0.45,0,0,84,No
4544,1188,1188,8,8,No,?,0.17,0,0,220,No
4756,1080,1080,8,8,No,?,0,0,0,3,No
5416,2160,2160,8,8,No,?,0,0,0,0,No
9197,2160,2160,5.33,5.33,Yes,7,0.43,0,1,20,No
10342,1620,1620,8,8,No,?,0,0,0,0,No
11320,1620,1620,8,8,No,?,0.27,0,0,1,No
12653,1188,1188,5.33,5.33,No,?,0,0,0,0,No
13224,648,648,8.61,8.61,No,?,0.58,0,0,11,No
15883,2160,2160,8,8,No,?,0.67,0,0,57,No
15885,648,648,10.13,10.13,No,?,0.24,0,0,86,No
16283,1620,1620,8.61,8.61,No,?,0,0,0,0,No
16303,2160,2160,10.13,10.13,No,?,0.16,0,0,5,No
17887,1620,1620,6.75,6.75,No,?,0,0,0,3,No
19772,2160,2160,5.33,5.33,No,?,0,0,0,0,No
20023,2160,2160,5.33,5.33,No,?,0,0,0,0,No
23310,2160,2160,8,8,Yes,10,0.06,0,0,143,No
24416,648,648,7.69,7.69,No,?,0,0,0,0,No
25524,2160,2160,5.33,5.33,No,?,0,0,0,0,No
27733,1620,1620,7.77,7.77,Yes,10,0.36,0,0,3,No
28473,1620,1620,8,8,No,?,0,0,0,0,No
30938,2160,2160,8,8,No,?,0,0,0,1,No
31253,2160,2160,5.33,5.33,No,?,0.22,0,0,6,No
31333,2160,2160,8,8,No,?,0,0,0,10,No
33450,1620,1620,8,8,Yes,7,0.99,0,1,161,No
1296,1188,1188,8.61,8.61,No,?,0.02,0,0,0,No
2118,2160,2160,8.61,8.61,Yes,10,0.14,0,0,110,No
2575,2160,2160,5.74,5.74,No,?,0.8,0,0,199,No
4990,2160,2160,8,8,No,?,0,0,0,0,No
6740,1620,1620,8,8,No,?,0,0,0,0,No
8584,2160,2160,5.33,5.33,Yes,9,0.2,0,0,175,No
9263,2160,2160,5.33,5.33,No,?,0,0,0,0,No
10206,1188,1188,8,8,No,?,0,0,0,54,No
10514,2160,2160,4.26,4.26,Yes,9,0.44,0,0,37,No
10901,2160,2160,8.61,8.61,Yes,9,0.17,0,0,52,No
11446,2160,2160,5.33,5.33,No,?,0,0,0,0,No
12283,1620,1620,8,8,No,?,0.09,0,0,154,No
12916,1620,1620,6.13,6.13,No,?,0,0,0,0,No
13792,1620,1620,8,8,No,?,0,0,0,0,No
14804,2160,2160,8,8,No,?,0.56,0,0,169,No
14999,648,648,5.33,5.33,No,?,0,0,0,0,No
16256,2160,2160,8,8,No,?,0.01,0,0,91,No
16336,1620,1620,8,8,No,?,0,0,0,0,No
16441,1620,1620,8,8,No,?,0,0,0,0,No
20425,2160,2160,8,8,No,?,0,0,0,0,No
22807,1620,1620,8,8,No,?,0.05,0,0,187,No
22847,1620,1620,5.74,5.74,No,?,0,0,0,203,No
24581,2160,2160,8,8,No,?,0.03,0,0,0,No
31146,1080,1080,8,8,No,?,0,0,0,0,No
31507,2160,2160,8.61,8.61,No,?,0,0,0,2,No
32521,1620,1620,8,8,No,?,0,0,0,30,No
32900,1620,1620,5.33,5.33,No,?,0,0,0,0,No
33197,2160,2160,8,8,No,?,0.05,0,0,30,No
1278,2160,2160,5.33,5.33,No,?,0.36,0,0,153,No
2731,2160,2160,5.33,5.33,No,?,0,0,0,0,No
5055,2160,2160,5.33,5.33,Yes,9,0.21,0,0,210,No
5453,2160,2160,8,8,No,?,0.4,0,0,13,No
5508,2160,2160,4.56,4.56,Yes,10,0.54,0,0,106,No
6104,1080,1080,5.74,5.74,No,?,0.16,0,0,112,No
6398,2160,2160,6.47,6.47,No,?,0,0,0,62,No
6646,2160,2160,104,104,No,?,0,0,0,0,No
6932,1188,1188,8,8,Yes,10,1,0,0,26,No
7031,1620,1620,4.26,4.26,Yes,9,0.24,0,0,214,No
7042,648,648,7.68,7.68,No,?,0,0,0,0,No
7557,324,324,5.33,5.33,No,?,0,0,0,0,No
8898,1620,1620,5.33,5.33,No,?,0,0,0,0,No
9503,1620,1620,5.33,5.33,No,?,0.2,0,0,174,No
9505,2160,2160,5.33,5.33,No,?,0.35,0,0,77,No
10343,2160,2160,5.33,5.33,Yes,10,0.48,0,0,35,No
10449,2160,2160,8,8,No,?,0.14,0,0,125,No
10760,1620,1620,8,8,No,?,0.27,0,0,208,No
11288,2160,2160,5.33,5.33,No,?,0,0,0,0,No
11343,1620,1620,5.67,5.67,Yes,10,0.66,0,0,35,No
11401,2160,2160,8.3,8.3,No,?,0.31,0,0,5,No
11433,2160,2160,25.59,25.59,No,?,0,0,0,0,No
12394,2160,2160,8,8,Yes,10,0.99,0,0,36,No
12490,1080,1080,8,8,Yes,10,1,0,0,43,No
14478,2160,2160,5.33,5.33,No,?,0.01,0,0,1,No
14997,1620,1620,8,8,No,?,0.53,0,0,86,No
15703,1080,1080,8,8,Yes,10,0.81,0,0,46,No
15914,2160,2160,5.33,5.33,No,?,0.09,0,0,0,No
16179,324,324,8,8,Yes,10,0,0,0,0,No
16289,1620,1620,7.69,7.69,Yes,7,0.99,0,0,0,No
17002,2160,2160,8,8,No,?,0.09,0,0,197,No
17606,2160,2160,8,8,Yes,10,0.04,0,0,3,No
17667,540,540,5.66,5.66,No,?,0,0,0,0,No
19028,1620,1620,7.69,7.69,No,?,0,0,0,0,No
20646,2160,2160,8,8,No,?,0.01,0,0,0,No
22367,2160,2160,6.75,6.75,No,?,0,0,0,0,No
23061,2160,2160,5.33,5.33,Yes,10,0,0,0,0,No
23180,648,648,8,8,No,?,0.6,0,0,31,No
23806,1620,1620,5.74,5.74,No,?,0,0,0,27,No
24854,648,648,5.33,5.33,No,?,0,0,0,0,No
26266,1620,1620,5.33,5.33,No,?,0,0,0,0,No
26429,324,324,8,8,No,?,0,0,0,0,No
27195,2160,2160,8,8,Yes,6,0.31,0,0,212,No
27292,2160,2160,8,8,No,?,0,0,0,0,No
27308,2160,2160,5.74,5.74,No,?,0.06,0,0,26,No
27587,1188,1188,5.33,5.33,No,?,0.08,0,0,220,No
27737,1620,1620,8,8,No,?,0,0,0,81,No
27765,1620,1620,8,8,No,?,0,0,0,0,No
27820,2160,2160,5.66,5.66,No,?,0,0,0,48,No
27846,1620,1620,8.3,8.3,Yes,9,0.24,0,0,24,No
