arousal,dynamics_rms_mean,dynamics_rms_std,pitch_pitch_mean,rhythm_attacktime_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,rhythm_pulseclarity_mean,rhythm_tempo_mean,rhythm_tempo_std,spectral_brightness_mean,spectral_brightness_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_inharmonicity_mean,spectral_irregularity_mean,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_mfcc_mean_1,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_std_1,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_novelty_mean,spectral_novelty_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_roughness_mean,spectral_skewness_mean,spectral_skewness_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_spread_mean,spectral_spread_std,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,tonal_hcdf_mean,tonal_hcdf_std,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std
0.726298434,0.155445,0.073976,1127.526939,0.023147,4.746318,2.9383,0.119537,95.673233,16.340832,0.426246,0.18809,2712.050242,831.571504,0.085777,0.024455,0.307486,1.193601,13.269589,8.711651,1.482883,0.133109,-0.113228,-0.210493,-0.216755,-0.698811,-0.65557,0.034774,0.437374,0.166328,-0.167314,-0.404509,0.115713,0.828403,0.341746,0.37574,0.268106,0.256006,0.510672,0.375541,0.370881,0.441018,0.318048,0.487985,0.498942,0.331153,0.047541,0.103048,4879.558411,1898.74384,7808.702087,1466.36222,778.389528,2.480524,1.242954,0.722569,0.095426,2604.517301,398.783174,5.823096,1.485208,107.873177,64.117379,0.193525,0.281332,0.46385,0.159832,-0.03265,0.059535
0.727947238,0.081847,0.014792,968.777949,0.015764,8.01964,2.747589,0.131906,132.001408,35.329394,0.451769,0.089196,2195.984339,340.266449,0.101124,0.014761,0.402589,0.364828,11.918818,2.070695,1.596425,-0.052257,0.256737,0.055821,0.210889,-0.137902,0.386529,-0.922498,0.659951,0.100783,0.254323,-0.022927,0.398096,0.49857,0.215491,0.178849,0.171709,0.164626,0.311513,0.283997,0.353413,0.274164,0.203186,0.209057,0.184819,0.213808,0.086264,0.152698,4204.537354,492.455815,6536.672974,846.639889,302.933665,2.483962,0.377271,0.76739,0.02579,2702.962406,139.731708,5.050704,1.001085,71.53567,19.279901,0.284024,0.150656,0.424864,0.126794,-0.018111,0.102208
0.729596043,0.03642,0.021263,1153.14411,0.012657,3.927987,3.815711,0.453897,178.203136,2.240431,0.867318,0.0675,7063.699765,1169.240328,0.339856,0.077674,0.465951,0.232399,2.16244,0.356426,-0.451184,0.092892,-0.011176,0.056737,0.049394,-0.235228,0.269604,0.230319,0.343803,0.058337,-0.115591,0.203555,0.133622,0.558264,0.151478,0.147129,0.149475,0.138961,0.359327,0.243203,0.253246,0.248134,0.194868,0.200736,0.173871,0.158477,0.041911,0.11117,12971.51184,1411.919656,15490.31342,899.435372,178.258935,0.354282,0.307702,0.93385,0.018331,4749.757959,308.220707,5.169893,1.7485,41.367645,25.907765,0.611213,0.521968,0.462172,0.134411,-0.022541,0.1084
0.732893652,0.098267,0.057711,369.337539,0.032437,3.273322,3.921871,0.143983,89.460208,27.784836,0.257482,0.087635,1447.573777,358.69598,0.078496,0.031084,0.313162,0.707514,29.601817,13.703984,3.843713,0.060563,0.09287,0.162058,0.049576,-0.785704,0.702293,0.067017,-0.185234,0.146219,0.097628,-0.23492,0.070784,0.819952,0.262145,0.25965,0.235375,0.216676,0.558237,0.469099,0.346163,0.340085,0.281859,0.272253,0.27334,0.275967,0.096495,0.151224,2311.32019,707.842631,5333.460388,2651.036346,141.493536,4.489211,1.13563,0.690347,0.045999,2355.832543,534.074108,5.469864,1.497288,99.481495,60.847042,0.351046,0.387085,0.408736,0.159445,-0.030363,0.076993
0.734542457,0.070628,0.016277,648.665426,0.015197,3.273322,2.278267,0.130923,129.404818,22.997271,0.49094,0.077092,2594.958345,446.733072,0.123416,0.018645,0.471787,0.455416,7.580098,2.04405,1.840291,0.04364,0.014906,0.007893,0.069956,-0.114877,0.282332,0.222488,0.277651,0.041344,0.112353,0.042785,0.089312,0.420862,0.145415,0.132843,0.134913,0.14768,0.206177,0.1887,0.176826,0.164091,0.158513,0.158231,0.150528,0.157135,0.035752,0.092144,5442.068481,794.3818,8671.824646,864.102325,235.104108,1.894526,0.362869,0.811444,0.02694,2960.941748,219.066838,5.122068,1.730512,46.93994,12.091068,0.129879,0.088049,0.576575,0.123351,-0.074692,0.073703
0.736191261,0.030214,0.012505,666.111148,0.026562,2.12766,2.780776,0.138059,79.996104,40.332141,0.826975,0.041258,3638.918893,338.098794,0.075847,0.019896,0.471181,0.662037,10.938087,3.045552,-0.662328,-0.17596,0.007441,-0.078514,0.045623,-0.964394,-0.171417,-0.579664,0.337068,-0.152789,-0.117479,0.10768,0.090262,0.473516,0.179788,0.156614,0.172094,0.165098,0.266904,0.263507,0.272511,0.225024,0.234058,0.184104,0.200417,0.193591,0.096018,0.162121,5675.614014,488.546331,7663.936157,847.740356,167.553494,1.785707,0.362984,0.828132,0.012594,2270.285703,210.520356,5.601467,1.252171,25.689645,11.748668,0.24061,0.202934,0.649388,0.13353,-0.03515,0.108618
0.74278648,0.041941,0.011709,609.664218,0.017086,3.927987,3.315137,0.18882,124.079237,16.507906,0.392273,0.064114,2229.423059,436.003983,0.129743,0.033464,0.430782,0.604425,11.669507,3.726344,2.830187,0.117405,-0.078778,0.04873,-0.059254,-0.322167,0.58293,-0.342607,0.002576,-0.443357,0.080921,-0.082594,-0.02455,0.454419,0.217558,0.184088,0.1966,0.207372,0.336229,0.359305,0.289231,0.284045,0.236923,0.223226,0.229471,0.245849,0.057907,0.11261,4233.023987,1296.331458,9093.830566,2140.032535,66.748184,2.706665,0.497004,0.777079,0.026995,3070.600703,509.044857,5.468408,1.041818,37.634408,13.358862,0.30436,0.158313,0.518644,0.148337,-0.028074,0.10336
0.752679308,0.019403,0.003263,397.790882,0.015503,5.728314,3.753217,0.21124,106.580407,26.910036,0.814139,0.027636,5818.057327,301.476229,0.329777,0.024667,0.489881,0.385839,2.632086,0.155773,0.655882,-0.204716,-0.177594,-0.073643,-0.237932,0.291945,0.983529,-0.01389,-0.066093,0.039187,0.341782,-0.029184,-0.04529,0.227617,0.190426,0.160555,0.16121,0.164026,0.167341,0.243308,0.235074,0.206438,0.188558,0.17372,0.173126,0.142043,0.052184,0.102678,10720.17059,246.873234,14020.71716,675.716428,74.523864,0.647566,0.10345,0.916861,0.00551,4444.805522,140.068959,4.912022,0.987708,16.975048,3.420325,0.220795,0.090164,0.4895,0.122858,-0.001003,0.10312
0.762572135,0.052149,0.011689,756.08809,0.02132,4.418985,3.731012,0.435442,111.297628,11.364565,0.484744,0.052351,2029.673399,228.915928,0.101699,0.016359,0.377015,0.962579,14.867513,2.925635,2.367926,0.013113,0.693951,0.139637,-0.546934,-0.630492,0.623383,-0.061993,-0.036953,-0.08995,0.306054,0.154417,-0.260662,0.356199,0.173741,0.172568,0.171672,0.146868,0.261908,0.216814,0.249654,0.169983,0.207139,0.195993,0.187869,0.16162,0.060414,0.161922,3397.087097,565.323865,7492.747192,1226.361294,50.770063,2.952163,0.307519,0.728746,0.021941,2611.281263,271.775208,5.043947,0.924309,35.109374,11.115648,0.27467,0.181599,0.461687,0.096177,0.01036,0.079674
0.765869744,0.153422,0.031288,390.679196,0.017245,7.037643,2.588244,0.294811,149.930209,23.189951,0.24249,0.028744,1399.924092,142.404323,0.102721,0.012276,0.405334,0.569979,16.361615,1.909428,2.708207,0.001365,-0.034144,-0.119289,0.057847,-0.053147,0.694951,0.231395,0.161624,0.132792,0.002003,-0.025085,0.102464,0.335096,0.132091,0.11737,0.124406,0.129033,0.139037,0.182933,0.139643,0.161095,0.136478,0.144293,0.127142,0.128747,0.068353,0.165801,2723.277283,346.406965,7077.380676,505.762449,223.484385,3.331206,0.233719,0.669844,0.023549,2714.13174,133.662757,4.724212,0.808215,77.210216,23.542467,0.207323,0.092057,0.503698,0.149729,-0.054646,0.104823
0.769167354,0.068331,0.035235,506.053715,0.025153,2.12766,3.509382,0.19653,127.233578,21.480173,0.468546,0.126888,2933.271401,753.8869,0.159508,0.03233,0.42393,0.641056,6.626604,2.732134,2.106947,0.0053,0.104136,-0.028945,0.046622,0.120276,0.334009,-0.087479,0.033676,-0.116335,0.036215,-0.088969,-0.018251,0.697075,0.263072,0.213205,0.249877,0.219488,0.414923,0.337999,0.308538,0.28503,0.239941,0.230541,0.229119,0.223354,0.062403,0.11753,6282.940063,1730.790715,10996.82739,1461.478517,87.520583,1.875307,0.530697,0.802757,0.054559,3554.059533,397.719832,5.462853,1.552467,61.947467,29.380113,0.341959,0.432206,0.4385,0.223861,-0.049765,0.06913
0.774113768,0.140624,0.036592,741.902599,0.076305,1.472995,4.397918,0.200339,106.656027,42.172652,0.461921,0.164774,2377.680877,451.254956,0.149488,0.039514,0.278051,0.763572,10.648464,3.577633,0.505643,0.1223,0.055039,0.033451,-0.17999,-0.566418,0.695663,-0.503509,0.08258,-0.434259,0.179709,0.158415,-0.329429,0.725523,0.423557,0.37218,0.312674,0.306998,0.721928,0.388963,0.558639,0.294157,0.444543,0.422523,0.451517,0.47774,0.022117,0.0915,4603.260498,969.191683,9882.43927,2717.840289,347.236551,2.462636,0.317991,0.634161,0.089318,3462.267435,680.823274,5.850548,1.309955,53.601793,72.673756,0.352234,0.426246,0.435397,0.202325,-0.026595,0.076521
0.777411377,0.090303,0.022021,652.637789,0.017787,3.436989,3.452382,0.106168,112.984075,20.712831,0.409476,0.088444,1522.06728,289.493248,0.027568,0.010408,0.467565,0.386507,42.756271,11.586716,3.48846,-0.169439,0.1334,0.042519,0.039519,-1.821628,1.676942,-1.013422,0.916445,-0.760799,0.521915,-0.320927,0.337187,0.72384,0.205619,0.172332,0.176683,0.159834,0.414654,0.337884,0.313499,0.305042,0.271363,0.286389,0.224155,0.203422,0.050979,0.100421,2860.327148,499.445002,3891.004944,365.066324,575.916239,4.197288,0.992386,0.743027,0.017565,1563.660323,170.674347,5.033328,2.320005,69.343798,16.051008,0.205468,0.102197,0.492713,0.117373,0.003807,0.10027
0.784006595,0.031941,0.032911,740.413797,0.043513,2.94599,2.208509,0.16043,141.164499,31.779234,0.422065,0.221077,2791.285281,1144.110727,0.124162,0.060679,0.453036,0.463838,10.911365,7.816374,2.270677,-0.264286,0.104762,0.149901,0.394675,0.221161,0.338261,0.138742,0.665463,0.750107,-0.216544,0.193192,0.140738,1.205373,0.232365,0.221986,0.210978,0.246571,0.413251,0.342026,0.303,0.296612,0.256838,0.289883,0.259901,0.214453,0.117796,0.185127,5363.47229,2529.91298,10106.96777,3850.205141,282.090812,2.291025,1.366347,0.755913,0.082232,3491.657769,919.875095,5.826381,2.316678,31.780095,32.982181,0.201163,0.331888,0.296298,0.235904,-0.037905,0.066164
0.787304204,0.104064,0.018372,407.60494,0.026069,7.037643,2.667437,0.172852,135.899129,32.347546,0.441549,0.045274,2637.949519,292.653862,0.141214,0.020332,0.474031,0.27783,5.985251,0.916426,2.008008,-0.011541,-0.027198,0.070416,0.037449,0.23249,0.652434,0.024968,0.429787,-0.116639,0.150582,0.041136,0.071908,0.305949,0.12976,0.136005,0.116465,0.136799,0.187379,0.199163,0.146829,0.183956,0.155818,0.146129,0.136333,0.15029,0.069374,0.130141,5786.016541,854.428276,10553.42285,394.245619,426.007599,1.794505,0.215265,0.80214,0.019697,3444.433078,159.440886,4.905113,0.972537,84.642646,19.94522,0.282709,0.113948,0.497716,0.142893,-0.002973,0.115287
0.790601814,0.111974,0.02069,464.272638,0.014924,6.055646,3.102377,0.130354,106.68788,31.13391,0.380007,0.068061,2052.507939,462.160915,0.113688,0.027143,0.465155,0.383985,11.866055,4.586356,2.468526,0.13039,0.070215,0.13381,0.130713,-0.297389,0.712644,0.002491,0.298039,-0.010371,0.113183,0.196082,0.107387,0.429165,0.156495,0.159419,0.156744,0.146622,0.245738,0.269786,0.179441,0.207785,0.175537,0.174977,0.159051,0.179764,0.063329,0.137457,4058.425598,1176.73745,8360.625,1904.916225,482.736683,2.668206,0.557885,0.765285,0.033287,2926.485476,441.296933,5.329404,1.440728,88.348379,20.680815,0.30693,0.157145,0.481329,0.140299,-0.023522,0.097484
0.795548228,0.073695,0.022594,517.6984,0.017735,6.382979,3.423029,0.4056,189.553873,1.382463,0.409978,0.05735,2099.896859,259.553675,0.100093,0.019268,0.478353,0.259699,14.981628,4.361795,2.982307,-0.134427,-0.020021,-0.141878,-0.05392,-1.019929,-0.226788,-0.093265,-0.248742,-0.308076,0.050777,-0.221336,-0.175856,0.476648,0.145393,0.140186,0.137497,0.143606,0.325615,0.292803,0.239101,0.19913,0.193395,0.16843,0.145061,0.159571,0.080973,0.154309,3443.921814,811.006075,7428.147583,1194.387546,575.131454,3.102769,0.499502,0.779734,0.018899,2561.055516,268.424912,5.365053,1.812419,68.089325,21.139028,0.206015,0.093056,0.501705,0.132713,-0.008713,0.114371
0.798845837,0.079837,0.033744,536.385235,0.027549,2.454992,2.819894,0.18633,140.067076,40.157903,0.157329,0.076869,1234.221545,203.115779,0.069338,0.016771,0.135505,1.409629,34.540214,9.796357,3.92986,-0.141187,0.358541,0.45112,0.023206,-0.861363,0.136168,0.212547,-0.533703,-0.840741,-0.877304,-0.88977,-0.580434,0.554032,0.530183,0.885504,0.889012,0.579357,0.47803,0.218877,0.379715,0.375062,0.31452,0.212727,0.178375,0.181799,0.047367,0.124494,1365.922852,339.004896,3430.687866,1543.825161,14.443372,5.386909,0.758719,0.485615,0.052755,2576.445449,302.599548,4.837,1.494558,31.397829,34.659267,0.066344,0.111717,0.494344,0.072009,-0.020393,0.060812
0.800494641,0.037382,0.041932,745.050743,0.043265,3.600655,3.298912,0.130384,99.218632,0.689683,0.810085,0.129059,5467.202176,1281.520231,0.205198,0.08551,0.465989,0.173077,3.603516,1.526386,0.162354,-0.093558,0.006125,0.016537,-0.087436,0.258404,0.219804,0.036427,0.285858,-0.123172,-0.001719,-0.092451,0.055795,1.050822,0.29767,0.24308,0.20075,0.242996,0.603046,0.668551,0.473221,0.417462,0.294856,0.330603,0.312486,0.259799,0.047093,0.099607,9216.754206,1340.67943,11688.7758,1348.66191,478.841027,0.64589,0.558375,0.884769,0.038748,3506.048189,410.246168,6.078376,2.08667,46.254639,52.232281,0.271665,0.484251,0.237684,0.268623,-0.021149,0.070871
0.80708986,0.051076,0.015309,726.285407,0.015483,5.400982,3.528959,0.194869,109.484742,29.991037,0.86546,0.049679,7526.178193,701.262421,0.351443,0.0405,0.475466,0.469209,2.415198,0.298865,0.116096,0.173292,0.223168,0.248863,0.120948,0.584347,0.050808,-0.101287,0.086462,-0.011551,-0.149372,-0.027472,0.131632,0.461256,0.187871,0.172295,0.15888,0.142222,0.321099,0.249586,0.262913,0.323061,0.253582,0.211495,0.171953,0.183984,0.054877,0.125582,12426.45264,1076.525753,15627.81189,837.169334,485.736268,0.195396,0.240229,0.927725,0.012416,4596.294968,416.865862,5.181307,1.160995,52.71183,20.067115,0.463937,0.377999,0.479288,0.14746,-0.049954,0.081328
0.808738664,0.084611,0.015022,903.705703,0.012642,5.237316,2.965125,0.124575,95.94861,32.271708,0.907556,0.013901,5547.083518,167.218317,0.119777,0.019888,0.429644,0.954525,4.264111,0.399464,-0.761207,-0.397756,0.522422,0.229449,-0.069571,0.273565,-0.049132,-0.527904,0.417161,0.259588,-0.182363,-0.178063,1.020242,0.191522,0.133143,0.164225,0.126822,0.135972,0.152911,0.158875,0.18963,0.157018,0.151122,0.13589,0.136267,0.201609,0.089829,0.173738,7645.229187,231.690752,10013.20862,294.496588,601.622216,0.523893,0.125046,0.792554,0.013269,2925.405026,107.156682,4.77329,1.073086,48.41973,11.617527,0.017253,0.066765,0.600755,0.018095,-0.106463,0.007365
0.810387469,0.072001,0.0386,535.060934,0.033692,2.291326,1.494675,0.278018,68.888568,6.601298,0.41013,0.057155,1714.321228,213.253261,0.056931,0.013883,0.450456,0.534758,27.939388,6.725709,2.565593,0.013194,0.119363,-0.061855,0.083198,-0.837609,0.736327,-0.330902,0.175183,-0.292043,-0.006063,-0.09342,-0.036568,0.459799,0.185374,0.159277,0.195756,0.208083,0.47174,0.625367,0.270737,0.244043,0.240046,0.221525,0.246317,0.206104,0.055576,0.114685,3191.534729,421.200574,4699.666443,558.608311,268.950149,3.714492,0.618956,0.75432,0.024828,1903.028856,199.175999,5.189538,1.966874,59.881367,30.975961,0.315734,0.248956,0.43569,0.141531,-0.022199,0.08825
0.812036274,0.085447,0.013061,629.649534,0.01896,3.927987,2.750177,0.117624,152.047566,24.23358,0.41361,0.065323,1845.130066,230.75787,0.068692,0.011971,0.453944,0.399189,14.883515,3.693918,2.343675,0.058144,0.049345,0.007471,-0.009924,-0.465881,0.640869,-0.139712,0.035148,-0.050951,-0.011104,-0.078657,0.022111,0.450851,0.130383,0.125568,0.148648,0.133132,0.180708,0.235635,0.189797,0.182643,0.168513,0.178866,0.169536,0.147492,0.050399,0.12504,3560.425415,459.619338,6212.732849,549.41796,391.954922,2.6761,0.442151,0.774324,0.017387,2198.442809,139.861842,4.894664,1.133014,61.136309,12.392688,0.281966,0.110552,0.477753,0.12917,-0.043647,0.108274
0.813685078,0.106689,0.049394,960.740763,0.022437,8.01964,5.550952,0.160422,151.331074,22.675204,0.914139,0.054271,8882.25731,1038.492167,0.231502,0.049463,0.447907,0.870381,2.49127,0.386694,0.101045,-0.017133,0.387272,-0.37163,0.171053,0.277425,-0.112198,0.701691,-0.337786,-0.148735,0.532718,0.025208,-0.407358,0.557583,0.326626,0.20583,0.243183,0.167463,0.332303,0.333448,0.46985,0.322047,0.413512,0.297851,0.269258,0.283013,0.02585,0.08758,13694.84802,1774.9669,15690.70679,672.079892,850.983557,-0.251955,0.255744,0.799485,0.066846,4486.890035,352.648844,5.540212,2.277497,106.90523,49.358048,0.0786,0.312135,0.452048,0.260347,-0.078799,0.048552
0.815333883,0.069938,0.036642,431.855627,0.026329,7.201309,2.690027,0.611858,190.02726,1.932821,0.639754,0.059216,2680.272143,198.308609,0.060029,0.031305,0.446229,0.721718,14.893025,2.75912,1.057242,-0.63895,-0.16131,-0.46917,-0.257564,0.347494,1.113523,-0.791133,0.73032,-0.499252,0.262809,-0.419611,0.302379,0.303107,0.228281,0.173235,0.195162,0.200257,0.211766,0.262939,0.319258,0.274068,0.26216,0.221221,0.21007,0.200523,0.067052,0.140861,4545.614319,128.626953,5397.162781,815.181704,504.82787,2.013648,0.582799,0.776768,0.018586,2144.78368,338.74826,5.002676,1.64675,69.105069,38.855987,0.17966,0.108271,0.404135,0.099881,-0.033752,0.072539
0.816982688,0.225121,0.101778,550.390063,0.05055,4.255319,2.764514,0.21082,130.623555,29.234111,0.543712,0.062182,3974.116221,434.628203,0.209089,0.024805,0.455228,0.62033,3.215506,0.403974,1.29807,0.125295,-0.046578,0.306322,0.114006,0.474523,0.212851,0.484896,-0.092425,-0.213971,-0.119497,-0.054979,0.163088,0.17914,0.133888,0.136159,0.1428,0.127163,0.155836,0.165635,0.168976,0.160059,0.167925,0.145091,0.144083,0.124845,0.036138,0.111953,8824.037476,504.172036,13352.06635,371.459971,407.387945,1.048399,0.167401,0.812811,0.043987,4389.81032,85.207266,4.887754,0.717143,113.840482,55.737394,0.25714,0.300847,0.473911,0.122676,0.004509,0.077904
0.818631492,0.092001,0.035624,877.643241,0.024453,4.418985,3.123158,0.402596,181.693297,4.458063,0.585814,0.063414,2930.22454,303.368981,0.103547,0.022731,0.479018,0.235313,6.490667,1.518171,1.802392,-0.08563,-0.136665,-0.081727,-0.05818,-1.330055,-0.26667,-0.268091,-0.439037,-0.166795,-0.052332,-0.136288,-0.119921,0.434179,0.166015,0.165821,0.154171,0.148856,0.416679,0.249943,0.263566,0.205305,0.196751,0.184216,0.19003,0.168419,0.093582,0.159137,5868.201599,939.774234,9528.621826,607.039206,1106.671198,1.84458,0.299547,0.828927,0.016106,2914.095309,229.853527,5.163559,1.47592,89.164583,41.812322,0.220267,0.130166,0.47165,0.144209,-0.035757,0.103379
0.820280297,0.124169,0.037108,291.80803,0.015362,2.291326,2.550408,0.138035,121.945062,43.842466,0.504921,0.057796,2805.809184,315.286868,0.141192,0.01908,0.471838,0.410869,6.323371,0.965459,1.614297,0.031578,-0.183856,-0.109723,0.105667,0.335001,0.916481,0.439172,0.311788,0.384092,0.265159,0.127824,0.233266,0.284353,0.179099,0.15532,0.154786,0.148686,0.188069,0.246919,0.171233,0.172778,0.165964,0.183694,0.160087,0.145926,0.034705,0.084272,5990.492249,544.610775,9870.730591,758.979538,606.594882,1.766367,0.210746,0.805848,0.025469,3309.683596,161.962628,5.063879,1.280369,83.775909,22.54669,0.254374,0.1416,0.483706,0.126302,-0.001427,0.09088
0.821929101,0.108444,0.045411,506.025545,0.039979,2.782324,2.791037,0.300662,175.620431,5.409362,0.43065,0.132773,2376.714757,787.565764,0.129915,0.03661,0.453128,0.709579,8.916669,3.924516,1.444972,0.060264,0.078357,0.071841,0.053867,0.354277,0.658663,0.111542,0.270858,0.019288,0.048433,-0.062888,-0.023638,0.524493,0.156253,0.191151,0.167584,0.133886,0.356355,0.342294,0.200928,0.314077,0.234254,0.213908,0.191046,0.214395,0.034484,0.121946,5204.395752,1417.209737,8542.715149,1595.635419,228.23466,2.070312,0.676566,0.749379,0.074803,3072.116509,375.591246,5.948331,2.211374,56.121915,31.429901,0.429451,0.366101,0.473386,0.156464,-0.032601,0.098458
0.823577906,0.064586,0.008556,370.129752,0.12839,0.818331,2.157422,0.093037,126.500407,41.351146,0.365877,0.013149,2190.932229,62.655149,0.125078,0.00878,0.459375,0.356146,10.754042,0.580964,2.962145,-0.363748,-0.19411,0.110615,-0.096936,-0.288485,-0.211423,0.065399,0.031762,0.172075,-0.215932,-0.219501,-0.18146,0.328096,0.093842,0.083496,0.089248,0.074731,0.100383,0.086113,0.091449,0.090951,0.089948,0.095988,0.113719,0.090271,0.035007,0.093632,4495.639343,282.085078,8610.5896,218.150518,464.270577,2.593372,0.083938,0.783125,0.004576,2931.567379,78.131784,4.605904,0.638548,21.737294,4.174623,0.066693,0.036074,0.736464,0.050308,-0.194047,0.035307
0.825226711,0.103805,0.083584,1082.937138,0.051226,2.782324,3.649477,0.178366,76.031492,6.795479,0.737521,0.122883,3724.716505,637.409466,0.153302,0.047738,0.280695,0.763117,7.939411,2.016173,-0.115455,0.112638,0.114567,-0.046687,0.080295,-0.60859,-0.06401,-0.785471,0.206239,0.395509,0.492242,-0.321421,-0.162795,1.076889,0.571704,0.329843,0.268153,0.316798,0.347015,0.315944,0.472071,0.424674,0.451395,0.387014,0.560139,0.418383,0.093435,0.131462,6084.969177,1169.748432,10383.04138,1750.836775,634.376091,1.910865,0.346509,0.786775,0.044034,3160.420477,471.36497,6.373148,1.832568,131.452025,112.188047,0.328966,0.433611,0.486783,0.209014,-0.044345,0.068352
0.826875515,0.083406,0.011815,798.699139,0.126599,7.201309,2.923026,0.174442,118.150046,31.383055,0.306457,0.044341,1610.782921,124.886786,0.063621,0.010081,0.427077,0.336476,28.878035,5.686788,3.331687,-0.023912,0.008891,-0.040045,0.082901,-1.377439,-0.241311,-0.770345,-0.256187,-0.213717,-0.089005,0.169726,0.266067,0.409365,0.131156,0.134623,0.131628,0.127823,0.209191,0.196715,0.208092,0.15129,0.184523,0.141428,0.14417,0.137378,0.074414,0.145091,2527.011108,274.659467,4844.925842,588.413,630.728776,4.250611,0.46687,0.742052,0.016353,1920.637328,139.937906,4.814849,0.99174,72.101776,11.7519,0.233907,0.084561,0.417873,0.124581,-0.019239,0.093038
0.82852432,0.015835,0.016797,1160.698571,0.022091,1.145663,3.421483,0.065853,146.925289,35.083642,0.810188,0.122654,5889.820598,1133.022033,0.335166,0.074809,0.454516,0.447177,3.442036,1.225283,-0.222952,-0.073381,0.029915,0.068564,0.044167,-0.293525,-0.219698,0.003816,0.329833,0.227788,0.043295,-0.036239,-0.088725,1.008438,0.236987,0.245511,0.180963,0.169,0.604794,0.413932,0.372683,0.401115,0.272203,0.285152,0.24229,0.244447,0.028336,0.088176,10388.82843,1790.711644,14066.6098,1390.310255,130.904012,0.807749,0.452321,0.90302,0.032875,4232.942267,552.104632,5.880354,2.08788,16.326565,18.404883,0.437208,0.528171,0.341641,0.218517,-0.022532,0.068346
0.830173124,0.022634,0.022212,660.244544,0.045519,2.291326,4.819011,0.057053,137.902988,27.65138,0.649908,0.117266,3163.864775,1071.119127,0.171895,0.10744,0.411621,0.519643,15.547628,8.047152,1.388809,0.022449,0.286249,0.101239,0.274685,-1.233176,0.731071,-0.958932,-0.569633,0.017651,0.035228,-0.485743,0.177614,0.719785,0.334894,0.325226,0.233382,0.31349,1.07501,0.780268,0.504646,0.361598,0.519151,0.396515,0.431732,0.365183,0.093507,0.133347,5251.432531,2786.575446,9561.013614,4317.530304,46.867628,3.001067,0.961839,0.787604,0.055619,3107.61298,932.126874,5.71378,1.661877,24.284171,22.801136,0.337198,0.3909,0.45901,0.197342,-0.030808,0.074562
0.836768343,0.21137,0.03912,447.444641,0.017374,8.01964,2.746231,0.175862,102.887296,19.144968,0.203147,0.026077,1454.620264,176.270758,0.115769,0.018713,0.447949,0.38128,14.519258,1.890789,2.89797,0.255289,0.106894,0.131431,-0.008102,0.758133,0.975405,0.202925,0.291678,0.020691,0.151936,0.178335,0.003349,0.341076,0.133102,0.124597,0.113853,0.112326,0.152769,0.195541,0.124422,0.150725,0.129359,0.137527,0.127191,0.117943,0.056852,0.122263,2693.355103,535.131129,8299.165649,940.536205,1389.019648,3.294322,0.244715,0.663136,0.025201,3113.816342,197.581405,4.624498,0.754771,169.681365,47.553426,0.302892,0.115992,0.446339,0.11173,0.011322,0.107121
0.840065952,0.08081,0.011687,548.311624,0.025426,9.983633,3.995404,0.7015,145.900441,14.516908,0.296716,0.035476,2646.067765,316.178168,0.162053,0.02673,0.444919,0.486638,5.377056,0.836937,3.206561,0.046173,0.072814,0.164985,0.104725,0.80244,0.058996,0.108719,0.046674,-0.010315,0.358346,-0.152857,0.127565,0.404391,0.139021,0.139651,0.134834,0.109464,0.140507,0.147449,0.159224,0.151343,0.127868,0.135136,0.121772,0.141282,0.038243,0.09609,7656.175232,1364.009247,13483.77777,529.537779,205.35506,1.850659,0.204636,0.74181,0.02139,4316.696872,238.743326,4.786889,0.589909,72.860847,18.322623,0.21395,0.078393,0.384973,0.088764,-0.000609,0.077201
